rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,Poor quality,"First time I washed, they got discolored spots and some areas of the satin were scratchy like. I wish I would have returned them. They have been sitting in back of drawer.",[],B07MLVCC6F,B07MQ4217D,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1580471523959,3,True
5.0,Good purchase,Son wears frequently.  Typical Under Armour fit. Great quality and nice thickness.,[],B07J3GTCBY,B07GCXLLTM,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1580471436982,0,True
1.0,Cheap fabric,"It fit well for the couple of hours I wore it.  I washed it alone on hand wash setting and when I took out, I noticed a couple fabric flaws on back of leg.  Not sure if they were there prior to wearing!  It's been hanging in my closet more than a month so it's too late to return it.  Won't purchase this brand again.",[],B07D34BF9S,B07D34BF9S,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1554057659472,0,True
1.0,Hole in one of the shirts,"Washed when then arrived. As pulled out of dryer, one had hole on back of arm.",[],B00KBZP22U,B07KCN4G6T,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1546821254933,0,True
5.0,Great purchase,Son loves them. Great fit.,[],B072BXHPC5,B072BXHPC5,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1546289623165,0,True
5.0,Very comfy,"Don’t wash very well but for me, it’s worth the money to wear them for a year, with a couple washes throughout.",[],B078HF2RJF,B000XR4OC0,AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,1546289589069,0,True
2.0,NOT 100% cotton,45% and 55% Written in Chinese so I’m not sure what the materials are.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/611VUjgPVTL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/611VUjgPVTL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/611VUjgPVTL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BBR1RMF4,B0C6G987VK,AGQW2VVGIE5EVX6QUHDBHJCAH6PQ,1669412803943,7,True
4.0,Great product,Excellent beanie for the price!my son loves it and said it’s very comfortable and looks great on!,[],B09B9VFLLB,B0BQVWJRMR,AFDERBL3G23J5U6HHQBAZLTREKOA,1673115988719,0,True
5.0,"Comfortable from day one,my go-to sandals for summer!",This pair is on their second summer and I have put them through the washing machine numerous times and air dry.they are still in excellent condition,"[{'small_image_url': 'https://m.media-amazon.com/images/I/8184z9lSAwL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/8184z9lSAwL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/8184z9lSAwL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81Ww7nKVGNL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81Ww7nKVGNL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81Ww7nKVGNL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B087D8PLBX,B073XLK7FF,AFDERBL3G23J5U6HHQBAZLTREKOA,1658600062459,4,True
4.0,"Comfortable,warm and true to size",Great price and other reviews mentioned the buttons coming off but it appears they changed to elastic instead.They still look nice and I’m glad not to have to worry about losing buttons.Overall I would recommend!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/61Uyo5qobPL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Uyo5qobPL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61Uyo5qobPL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/712p2CJlhsL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/712p2CJlhsL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/712p2CJlhsL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08HCGZ7VZ,B08HCGZ7VZ,AFDERBL3G23J5U6HHQBAZLTREKOA,1645724916764,1,True
5.0,Soft and stylish,Great scarf!!Really soft yet light.tailored beautifully and definitely could dress up or down!i would definitely recommend!,[],B074CRSWQG,B074CSSC8S,AFDERBL3G23J5U6HHQBAZLTREKOA,1642883314956,0,True
4.0,very comfortable,I did the try before you buy just because I have had so many issues with clothing and to my supress they are amazing. I did get the 16 which I wear but could of worn the 14 maybe I actually lost some weight lol either way I love them. Thank you,[],B07QKKQX9L,B0BYC79F57,AHXSBZT52TCPZUBVCBRICTHWUCBA,1649887121671,0,True
5.0,This is an amazing purse It is just the size I needed and ...,This is an amazing purse It is just the size I needed and then some. I was a little worried it would not be enough space but it is AMAZING... Thank you so much oh and there are tons of pockets :D,[],B01HTXAGQ8,B08QRQCL63,AHXSBZT52TCPZUBVCBRICTHWUCBA,1518124423434,0,True
4.0,Four Stars,Love it thank you,[],B00BCFVJ0W,B07BJL7L62,AHXSBZT52TCPZUBVCBRICTHWUCBA,1415023898000,0,True
4.0,Four Stars,just what we needed thank you,[],B004R8TO12,B006VSRKN0,AHXSBZT52TCPZUBVCBRICTHWUCBA,1415023838000,0,True
5.0,One of fav movies had to have,The shirt is awesome shows Bowie with that amazing hair. Then a few of characters and Jennifer Connelly. I love the movie and this is a great Tshirt I love it once again. I think if you have seen this it's great for all ages.,[],B08SHKV9GP,B01MTDK0I0,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1664181246613,0,True
5.0,So happy fits perfect and flattering,"The Ictive workout top does exactly what it should. I just joined a gym and was looking for flattering gear to wear and found it. The top isn't to tight around mid section, length is correct, and love the cut out in back. I highly recommend top I'm 38d fyi I'm ordering more and others from brand pictures aren't great 1 of legs shows length","[{'small_image_url': 'https://m.media-amazon.com/images/I/71HOWIHyfCL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71HOWIHyfCL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71HOWIHyfCL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71RPQKtkcFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71RPQKtkcFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71RPQKtkcFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08YDWX6B7,B08YDWX6B7,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1656372778146,0,False
2.0,NOT WHAT DESCRIBED! BEWARE,The dasivvry is nothing but a long SLEEVE T-SHIRT! I BELIEVE IF YOU ARE IN THE MARKET FOR ONE GREAT TEE. The pictures don't even bother looking at them the collar is basically Crew cut. I wear usually lg/med I purchased a med because it read loose NO. I would go up a couple sizes if you want loose and almost tight around chest 38d . I was highly disappointed Ride on back of husbands Harley wanted light loose looking sweater that is what I was mastaken about. T-SHIRT IT IS SOFT,[],B09CHH1NN2,B09TGX1TWT,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1656032614041,0,False
5.0,Great sturdy wallet for my biker,Husband loves the fact its rfid. The wallet fits all cards and chain is a great length. Color is same as described. Highly recommend,[],B076YLWR3Z,B0859KW5NV,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1649103945383,0,True
4.0,COOFANDY VEST GREAT ESPECIALLY PRICED,My husband looks amazing in this vest! I was so happy the fit was as described. I thought the price was excellent for the quality. I so for can not find anything wrong husband 6'2 210lbs Ridem cowboy,[],B0946P8T21,B0779VRNK6,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1640829494099,0,False
1.0,CHEAP BROKE IMMEDIATELY,DON'T BUY BROKE IMMEDIATELY WHEN TRYING ON WANT MONEY BACK CHEAP,[],B08H4R1DJL,B085L8HS4T,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1624397856580,0,False
5.0,GREAT CHAIN AND CHARM,Husband loves his haquil Viking bear necklace. The chain and charm high quality. I bought it to match the ring and did perfectly. I would most definitely recommend this piece of jewelry.,[],B091GDJ97D,B0928S65FW,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1624236093872,0,True
5.0,Great everyday riding boot,Husband loves these great for every day riding. They are comfortable and look great. Boots are durable I highly recommend!,[],B08CJL9SLW,B09VW6VSNN,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1618876380603,0,True
5.0,Cheap broke n 2 days,I gave this to husband as gift but 2 days later strap broke!!! Cheap would not purchase!,[],B01M4LQ307,B082771XLV,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1613945195190,0,True
1.0,NOT HAPPY POORLY MADE,My husband did love this but today walking through the house the stone fell OUT!!! I'm glad he wasn't on Harley poorly made obviously! NOT HAPPY,[],B00KUPJWSQ,B07D38LTVZ,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1606863472383,0,True
5.0,Great quality leather vest,A&H apperal knows how to make a high quality leather vest. My husband just bought a Harley fat boy and he uses this for riding. The vest fits perfectly XL. He loves it can also concel pistol.,[],B0781ZG4NY,B0781ZRNJZ,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1594383256460,0,True
5.0,So So comfy can't take them off !!,I have always loved the rainbow brand sandals. My husband has never owned a pair and I can not get him to take them off. I mean he loves them and says they are so comfortable and soft and mold right to your feet . Great job on the cloud sandals and rainbows period last FOREVER,[],B00AFBH6HO,B097WZT5F8,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1498081986130,0,True
5.0,Great st. Michael pendant,It was just as pictured. I am very pleased I love it and the person I gave it to does as well good quality very happy! Thank you very much,[],B00CX7M628,B01J23NWOG,AHGTHCERTEZUXNBLJ5SWHK2CDLXA,1491431341000,1,True
5.0,Very Nice,Well made and sturdy enough for what it is intended for and this paisley matched my comforter for my bed perfectly. Ordered two more for family members. Excellent product and not overpriced!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71GqZe7P7qL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71GqZe7P7qL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71GqZe7P7qL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01J732NDC,B07H5G8D7R,AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,1640758290535,0,True
4.0,Love them but.....,I love the fact that these are all cotton. I am a nurse and I need breathable undergarments and these are perfect. They ride high on the hips so they don't slouch during the day. My ONLY issues is they need to be a little bigger (ordered XL) because they are a bit tight around the waist. Will be buying more.,[],B07KVMWV2C,B09SGTVP68,AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,1623534969445,0,True
3.0,Too Short,"I am 6ft tall, and this shirt is made for people who are not tall obviously. I barely hangs over my hips and i have a bit of a tummy so this just doesn't work for me. The quality of the fabric is good, but this shirt needs to be longer for the larger sizes. If you are 5'10"" and above I would not recommend.",[],B07R98HZW5,B07PLZQ6YV,AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,1561490600866,6,True
1.0,DO NOT BUY THIS DRESS,"We ordered this dress due to how it is represented in the pictures and the fact that it can be custom made to your size. Well, the dress arrived 2 days ago and it was horrible. It was not sewn together where the red fabric meets the lace, the red roses are made out of some cheap fabric and despite being given accurate size dimensions my daughter was swimming in the dress. Do not be fooled by the rave reviews about, there is a reason this so called &#34;amazing&#34; dress is so cheap, because it is just taht...CHEAP!!!",[],B00AMBMGXG,B00AMBMGXG,AFEIN7QWSQ6EFW45LKD7ZOCSMLGQ,1396076957000,5,True
5.0,They mach my necklace.,I was looking for earring to go with my necklace. And there it was .,[],B07WYK4RL6,B095W5WHNC,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1658950102411,0,True
5.0,heart ring,"who doesn't like heart. I have the necklace,  bracelets,  💍 & earrings",[],B07JZ53NM4,B07JZ5Z926,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1596734642008,0,True
5.0,The chan holds up well,I like it  and got it for my cross. Thanks,[],B07Q84R7RW,B07Q84R7RW,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1584832942353,0,True
5.0,How it feels,I love this robe I have one to go with most my pj and nightgown,[],B08476NC5X,B08476NC5X,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1581646917084,0,True
5.0,Dress them up or Jean's with top,Go with everything.,[],B07P99B4M6,B09WL6LJ4Z,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1581102682869,0,True
5.0,Walking to comfort,Nice for walking around the house. Keep my feet warm.,[],B07YDNKS9F,B07YDNKS9F,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1579580419197,1,True
5.0,Nice piece to have.,Yes I like the color and all the other pieces,[],B06XCVK54F,B06XCVK54F,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1578370433391,0,True
5.0,It is a good item,I like long and soft nightgown.,[],B07DDB5YFJ,B07DDB5YFJ,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1571702295294,0,True
5.0,Soft,Very comfortable,[],B00UJHCLVA,B09M5ZN97B,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1569210712345,0,True
5.0,Nice,Love the colors,[],B079C8VM96,B074TWL5HV,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1569210588576,0,True
5.0,it's long. For laying around house,Love the colors and its long.,[],B07DB1MT4R,B07DB1MT4R,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1569210320954,0,True
5.0,Its good to have on hand.,Never turns  on you,[],B07G6YWRHQ,B07G6Y5RSJ,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1558116811260,1,True
5.0,True to color,Very pretty and color nice.,[],B07HRS5JV4,B09MHTR424,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1558116732580,0,True
5.0,Nice for flats,Go with dress for wedding,[],B07CPJRW3W,B01MXEZE6O,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1558116625818,0,False
5.0,Nice for church,Love the hat but I did order blue and got black,[],B01MPXAYTX,B09MHMFKJQ,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1558116344250,0,True
5.0,Having three different  kibd,They are nice and hold out well,[],B07CQS33L3,B07CQS33L3,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1556067623022,0,True
5.0,Nice,Like it very much.,[],B07M9HJPYS,B07X1G5PBB,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1554256285054,0,True
5.0,Long chain,Love the chain it works great.,[],B076VQXQXC,B07C9RJB7J,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1548354420729,1,True
5.0,You can ware them with anything,I love the earring so much they go with my necklace I already had.,[],B00A26LUUQ,B00A26LUUQ,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1546301125945,0,True
5.0,It's nice tee shrits,Got it for granson,[],B015JH1ZZC,B015JH1ZZC,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1543358325082,0,True
5.0,Five Stars,I like this necklace very much.,[],B074DQVYSL,B099NF11VV,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1537918542271,0,True
5.0,Keeps you together,Nice to put on for everyday,[],B01MQIQ9KU,B01MQIQ9KU,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1536511744987,0,True
4.0,Necklace,I like this necklace set. But it came apart first day.,[],B078XF8WHD,B078XF8WHD,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1533782179427,0,True
5.0,Five Stars,They are great. Wish I had order them sooner,[],B01I8FW7GS,B0896WXHH5,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1504373330181,0,True
5.0,Five Stars,Love color on this  better,[],B017LLMSUK,B017KYHIB2,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1497817074584,0,True
4.0,Four Stars,Yes its everything i new it would be.,[],B00KSZ231G,B00KSZ231G,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1432585117000,0,True
3.0,Three Stars,"Liked it just wish it had one for other ear,",[],B00N9OKVVM,B00N9OKVVM,AHBHMMUTJ5W3SZUHVKUP35ZYKUHA,1431278706000,1,True
3.0,Size up!!!,Purchased the correct size 12 for my 6 year old and they where to narrow. Size up or buy wide.,[],B08H2FBRC7,B0C62QP4L8,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1645543057139,0,True
3.0,Cute but don't size up,Incredibly soft material and beautiful colors but I sized these up to an eight for my seven-year-old. The pants are way too big. If you have a skinny child don't size these up. No adjustable waist band either.,[],B07CLLJDBB,B01MT8NEMQ,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1637557663193,0,True
4.0,Needs a liner,"Only thing I don't like is they are see through in the light. They definitely need a liner if modesty is a concern. I love the scrolled design at the bottom of the pants legs. Very nice, lightweight and breathable. Perfect for a beach day.",[],B07K6MD92H,B07K6LGV3B,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1563125213280,0,True
5.0,Very foldable.,This is a very cute hat and it's very foldable for packing. Provides lots of shade.,[],B07MBFBVX4,B07MBFBVX4,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1561659184562,0,True
4.0,Beautiful but see through.,"Beautiful, however, it is slightly see through. Fit as it should.",[],B07CK9RN98,B07QYN3S48,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1561659092672,0,True
5.0,"Lovely, Everything I thought it would be.",Absolutely love this bracelet. Didn't cost a lot but it doesn't feel cheap.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71QejP7GvNL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71QejP7GvNL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71QejP7GvNL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uRDa17q4L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uRDa17q4L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71uRDa17q4L.jpg', 'attachment_type': 'IMAGE'}]",B01DM1QBGU,B07C8M11PK,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1561658948999,0,True
5.0,Perfect for a day on the Beach.,"So cute and very light weight. They add a beautiful ""pop"" to Summer attire. Perfect for a day on the Beach.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rxD1YpJvL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rxD1YpJvL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71rxD1YpJvL.jpg', 'attachment_type': 'IMAGE'}]",B07G9SPHF3,B07G9SPHF3,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1561658672552,0,True
5.0,"Cute, just a little stiff","Nice, a little stiff but should soften in the wash. Color is an off White like ivory.",[],B07CXRG3D9,B07CXRG3D9,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1561658443150,1,True
3.0,Pretty but has a hole.,Very pretty. It is sheer so you have to wear something underneath. Disappointed mine arrived with a hole in the skirt part,[],B01DDVFT8A,B01DDVFT8U,AFJTRBXMURLHS5EGNXLUHDHIZRFQ,1561658328203,0,True
5.0,Very Comfy!,"It fit perfectly and is comfortable.  The straps don't dig in, they're perfectly soft.",[],B07D78VQTH,B000VK6QTI,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1658595214218,0,True
5.0,Great Sandals!,"I have plantar fasciitis and these sandals were a great find!  They provide the perfect amount of arch support, are super comfortable from the moment I put them on, and I love them!  You can't beat the price either.  Comparable slide sandals like these go for up to $100 or more on other sites.  These are really great sandals!",[],B092ZV1PJH,B09PBQN578,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1647406928443,0,True
5.0,Awesome for plantar fasciitis sufferers!,"These shoes are absolute HEAVEN!  I have plantar fasciitis, which means for me extreme heel pain.  These are the only shoes that give me relief and I have tried a lot of different companies and shoes.  They fit like a glove and are super comfortable!  I look forward to wearing them to work.  I have the pewter and they're so pretty!  I'm now buying a pair in black.  Vionic shoes are the way to go!",[],B07L6J25KG,B07L6J25KG,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1574891342292,0,False
5.0,Very affordable,Color and  comfortable,[],B07KVR5P2V,B07KVR5P2V,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1568739832872,0,True
5.0,Price,Comfortable,[],B07QFP53QS,B07QFP53QS,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1568739654639,0,True
5.0,Really Nice Sandal!,"I'm an obese woman who needs major supportive sandals, meaning good arch support.  These sandals are so comfortable and have a nice, gentle arch support and great heel support.  I am so pleased with these sandals, they're super cute and feel like I'm not wearing anything!",[],B07DLCJ1WX,B017BFAPGA,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1563967101617,3,True
5.0,Super comfy with great coverage!,"I found it, the perfect most comfortable bra ever!  I am a very large 338 lb. woman and this bra has super great under-the-arm and back coverage and it feels so comfy like I'm wearing nothing at all while providing great support.  I also love a padded bra so my nipples don't show!",[],B0015HVLR8,B00EJCM1KW,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1556388378813,0,True
5.0,Really Nice Swim Shoes,These shoes were super for summer time at the pool!  Our local pool has a very rough bottom so I was able to swim with these and they were so comfy I forgot they were even on.,[],B00MBR5OHO,B00MBR5OHO,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1449000859000,0,True
5.0,Very Comfortable and Warm.,I love these stylish boots!  I can't wait for our first snow so I can wear them out in the wintry weather.  I have tried them on and they're very comfortable and warm.  I wish they came in half sizes because I really wear an 8 1/2 and these are just a tad too long but if I wore really heavy socks they would be just fine.  They are very true to size.  Update:  we had our first snow and these kept my feet dry and warm.,[],B002YV2VRI,B07CDP44DB,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1449000576000,2,True
5.0,Great Replacement for Shoe Strings!,"OMG I love these!!!  I tested them out on my tennis shoes and they're so awesome.  I am so thrilled to never have to tie my tennis shoes again because they would always come untied while I was walking.  I am going to buy my husband a pair of these for his sneakers, too!  In Love with the Hickies!",[],B00ADQN6AC,B01G1LHC0C,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1449000499000,0,True
5.0,Great Gloves!,I bought these gloves because my office was freezing and my fingers were so cold.  They worked perfectly.  I was able to type and use my kindle and cell phone with them on!  I highly recommend these gloves.,[],B004A9FI2M,B004A9FI2M,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1448999475000,0,False
5.0,I love my new clutch wallet/cell phone holder,"I love my new clutch wallet/cell phone holder!  It is terrific for holding in my hand or attaching the shoulder chain.  It's really pretty.  I wish it came in other colors.  It holds my cell phone perfectly and has lots of slots and places for credit cards, change, and paper bills.",[],B00W0RTBII,B017NY0QYU,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1445877032000,0,True
5.0,Super Item for Traveling!,"My husband used this for his travels to another country and kept his wallet, passport, and IDs in it.  He loved that he could keep his important items around his neck and tucked under his shirt for added security, as opposed to keeping it in his pocket.",[],B00A6G8IT8,B00A6G8IT8,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1414763594000,2,True
5.0,Beautiful.,I love these beautiful earrings!  They are very pretty and I will wear them all the time.  Thank you very much.,[],B002KHNJ9A,B00EXFC042,AHSPLDNW5OOUK2PLH7GXLACFBZNQ,1369596525000,0,True
1.0,Sad to see the online color is NOT the color you receive.,"Color is NOT as indicated as online photo displays. It is a much paler version. Much more difficult to wear against pale skin. The contrast in color from what should have shipped would have been great on me, blonde and blue eyed.",[],B075JD62CC,B075JDMV12,AHP33HWZXHK3LO2EOA5YJKF4KDIQ,1575418003801,0,True
4.0,It’s a win win with color and style.,Beautiful blue shade!  Can wear the bottom all the way down on your jeans/pants or pull up and shooz!,[],B07LCG7SQM,B07LCG7SQM,AHP33HWZXHK3LO2EOA5YJKF4KDIQ,1575417824100,0,True
1.0,Avoid.,For reference I am 5’5” and am 165 lbs. I ordered a large and it was way too small. 5’5” 165 lbs  The bottoms tie on either side and STILL way too small. The top fit well enough in the breast department (36C) but uncomfortable in the arms as it was constricting and I was unable to move my arms around.,[],B07WG29M41,B07SXH69DR,AHTTU2FL6FCNBBAESCJHOHHSSW7A,1609960927203,2,True
5.0,Great value!,Nice scarf!!!!,[],B078NZYCMW,B078P1K2M7,AGBUJDDLRJIUJFTKPABJT6CJTHRQ,1577439068344,0,True
5.0,Buy them...looks more expensive...,"Great shoes, excellent value too!",[],B07GF9VMBN,B099ZKM2XZ,AGBUJDDLRJIUJFTKPABJT6CJTHRQ,1577439014093,1,True
5.0,Gorgeous and a great value p,Beautiful shoes....didn't fit!,[],B07W7VMKYF,B07W7VMKYF,AGBUJDDLRJIUJFTKPABJT6CJTHRQ,1577438828122,0,True
1.0,"So tacky, waste of money and smells!","Opened boxed,  took one look and did the return  in the same sitting!",[],B07PMH9GFC,B07PMH9GFC,AGBUJDDLRJIUJFTKPABJT6CJTHRQ,1576168445685,0,True
5.0,A life saver,"I suffer from high arches and neuropathy so finding any type/brand of footwear that is kind to my feet has been extremely difficult to say the least.  These sneakers have been a true blessing, the arch is just right where it should be so my feet don't scream when I take the shoes off and they are comfortable.  They are light weight and they slip on, no tying necessary (YEAH).  I use them to walk the track at the gym.  I tell everyone with foot problems about these wonderful shoes and I intend to purchase more so I hope they don't discontinue them.",[],B09253HN5M,B07HRDFDHB,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1676753882056,6,True
5.0,Comfortable,"Very nice, fits well and isn't too tight.  Light weight, warming.  Love the saying as well ""dog mom.""",[],B09K44FY9V,B09K44FY9V,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1676752331493,0,True
5.0,Perfect,"Soft, warm for in house wearing during the cold months.  I can even wear them on non-snowy days to take the dog in the yard.  I have trouble with my feet but these I found very comfortable.",[],B09B9MHP53,B0BV29CJLM,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1674762024638,0,True
5.0,Many compliments,"This fits as expected and is comfortable to wash and wear.  BUT wash it inside out to ensure the stencils remain in tact.  I've gotten many compliments from family, friends and an animal rescue organization.  It's a keeper.",[],B0B7D9J8K1,B0B6CJWDXB,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1666289869739,4,True
3.0,broke after 1 month,"I liked the sandal, fit nicely but after wearing a month on and off depending on my day the plastic triangle broke so I could no longer wear them, it's a shame because it now turns out it's a waist of money as they cannot be repaired and I had to throw them out.  OUCH.",[],B08KDCTLNN,B084VL8ZYJ,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1661609264591,0,False
4.0,Very Nice,"Exactly what I was looking for in a summer robe.  I received it quickly which I was pleased with as I needed it to attend an over night sleep study.  The only problem is that the robe has a small tear (about 1/4 inch) on near the left shoulder, front and it's noticeable.  I didn't have time to return it as the sleep study is this week so I washed it, washes well.  I'll see if someone can sew up that area later on though it will leave a noticeable mark.  So be careful and check out your robe when you open the package and don't wait as I did for needing it ASAP.  Thanks.",[],B08X8QY25Q,B08X8MW636,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1660503859882,2,True
5.0,Lots of compliments,"This is a great shirt to wear for hiking, it wicks away moisture and is comfortable in the summer heat.  It fits as expected which is a blessing as many items purchased on line are often too small.  I have gotten compliments on it as well.",[],B08PPJ95B6,B09N16L76J,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1658693468271,0,True
5.0,Comfortable,"Purchased a 2x for 164 lb female 5 ft 5 inches.  Gray in color.  Love that they have useful pockets, fit is nice and flattering.  Wash and wear well.",[],B098QHKH4B,B098QHKH4B,AGXFEGMNVCSTSYYA5UWXDV7AFSXA,1650825108913,0,True
